t,ur,ui,ir,ii,omega
27.2,-0.967032983935029,0.18703379398823405,1.8126099681653924,-0.7118621095829746,0.005422348533237198
27.3,-0.9651670957895481,0.18635886408825908,1.906253969408352,-0.780781101486092,0.003136687949822914
27.4,-0.9718252942023201,0.19059455598267033,1.8266982367331281,-0.6894344908800545,-0.02924857877895093
27.5,-0.9660799532016409,0.1849133876641109,1.8097714978067503,-0.7028692955596509,0.04543703741264338
27.6,-0.9670747158457201,0.1891885910566211,1.8835984481550023,-0.7476276840646482,-0.04071396650257242
27.7,-0.9664248755424669,0.18785394291345373,1.9303940504457153,-0.7958853518017004,0.012036980835237188
27.8,-0.9706205383164184,0.1881198489538357,1.826754397906591,-0.6906349376719843,0.0054572572170386024
27.9,-0.971452396666777,0.18844815662093473,1.800649207429991,-0.6888873102658453,-0.001657597240569686
28.0,-0.9670195344342558,0.1846045215830677,1.8483206708918793,-0.7177004138684695,0.029752923084203076
28.1,-0.9745507718878488,0.18661246998371067,1.859538913894189,-0.7668989983737017,-0.005644875086545653
28.2,-0.9721573707868792,0.1912414114808104,1.8776563762368699,-0.7633985889379522,-0.05042936656989738
28.3,-0.9701500235273945,0.18771826333212766,1.8270508777700012,-0.6923117373589459,0.03106270370526687
28.4,-0.9715909905364621,0.1892648346297598,1.8052053463213351,-0.6625690777694717,-0.012574253325432494
28.5,-0.9674189218663748,0.1866885956765689,1.8724274671516026,-0.7322143441138326,0.01756871940084892
28.6,-0.9668270501390199,0.18578976985260146,1.9031559657165713,-0.7772368327477182,0.00782511510500683
28.7,-0.9683230140202371,0.18676175876087064,1.8676003707898041,-0.75041990920379,-0.00681646671495173
28.8,-0.9682791586598577,0.18927986835000887,1.8026524198824645,-0.6937811952471489,-0.025145286229104613
28.9,-0.9694905361721988,0.18704763257522677,1.8350715208483581,-0.7085601012208622,0.024541723554207806
29.0,-0.9680706698387089,0.1860009225052588,1.8716117510710644,-0.7595238301247684,0.007697240456128185
29.1,-0.9661444446994061,0.18863141457746857,1.8809917003094316,-0.7447328911480747,-0.029934335617429753
29.2,-0.9702471080452554,0.18859185140701007,1.835752328883189,-0.7167516061193854,0.00834673286249199
29.3,-0.9640749244053943,0.1860269679743959,1.864250248983173,-0.7357541110504775,0.013648446683482973
29.4,-0.9718511292794467,0.1904320246182064,1.8007592866383229,-0.6966182147030398,-0.02879802791653674
29.5,-0.967956642274072,0.18706575584739382,1.8585258583915727,-0.7410209335659981,0.025911970881100643
29.6,-0.9611935860891943,0.18325864996247831,1.9067425123937725,-0.7607194217147509,0.025085876585588807
29.7,-0.9709364603775418,0.18816179246891646,1.825836002880982,-0.6963033338707245,-0.030249795231913623
29.8,-0.9658634774485789,0.19015229424637212,1.852101089355256,-0.7045713174718187,-0.02965559240927007
29.9,-0.9654262811080099,0.1879770298591061,1.8836552316201538,-0.7692348431503307,0.020841168363663343
30.0,-0.9693871797883852,0.1892528535510515,1.8533984818868487,-0.7556582409803183,-0.005014742824123175
30.1,-0.9654912426086875,0.1859620536052627,1.8162158754577487,-0.6916782822993308,0.025256558478226054
30.2,-0.9659938386290754,0.1853619081921299,1.8484056841516912,-0.6961220309655576,0.006957695495994898
30.3,-0.965314917258832,0.18479988070420406,1.885720359208696,-0.7685168925798366,0.00431416469247381
30.4,-0.9681625525604342,0.18774702481927547,1.8647617917529695,-0.747092852204035,-0.023921687780070755
30.5,-0.968403333333089,0.19298174380329103,1.7831169838884036,-0.6681537403165572,-0.05157927657389649
30.6,-0.9584968210667211,0.1989225358759666,1.745505260051053,-0.6805903645160787,-0.07929545549579586
30.7,-0.9575596931809737,0.2159207392044617,1.6694700265203808,-0.7567035918069547,-0.17150341791175805
30.8,-0.9479477413642763,0.2441691272967283,1.6368672792825711,-0.7910609466826791,-0.3031535941651775
30.9,-0.9389810707142904,0.28009445237425096,1.640789409432424,-0.7439393641319861,-0.37796168886226056
31.0,-0.9249562834405323,0.3200403124494126,1.6007976904193018,-0.8803614168682103,-0.4321925016395767
31.1,-0.9082795219562558,0.3707290593260926,1.5396684634195021,-0.9870481169434979,-0.5441421527361712
31.2,-0.8842755976321812,0.4286423654293352,1.487839993545529,-1.0069510334589573,-0.6383760418584217
31.3,-0.8521779220022405,0.48575937272347225,1.3796839754765373,-1.144539973081844,-0.6672045239126234
31.4,-0.8109015287862629,0.5485229108110145,1.3301491584670027,-1.2310892250073275,-0.7665103067777324
31.5,-0.7661930681454983,0.6141647981466343,1.1605499831991186,-1.2784920009433176,-0.8096795910201138
31.6,-0.7045518518307069,0.679462800385805,0.9894077538632962,-1.395697926504744,-0.9156899049019884
31.7,-0.6310441607478423,0.7475810444144636,0.851674620916433,-1.5159110428356612,-1.0245649839578164
31.8,-0.5490629550400207,0.8138515991668552,0.74887781955569,-1.525510343964037,-1.0755994503434607
31.9,-0.45441913771232556,0.8693678487626869,0.47976100459272397,-1.5888251919762462,-1.1186470389083425
32.0,-0.3378960437629632,0.9155620641043509,0.343529669726109,-1.6822275854600701,-1.2809115128482418
32.1,-0.22027906185211585,0.9530568320555662,0.10550320432229265,-1.6481108844444994,-1.2641122580379616
32.2,-0.08554967881309761,0.9736523492933351,-0.1652419641365811,-1.6259679514902643,-1.395007512969073
32.3,0.05454096567115041,0.978559453369547,-0.37623874527669643,-1.5938143407647847,-1.4331800603508782
32.4,0.21018297177620598,0.9543174313892231,-0.5559653853483343,-1.5069059850676405,-1.6110494369332073
32.5,0.3530913689599089,0.909893387363121,-0.7905675567229391,-1.4169133577456794,-1.5338599974487366
32.6,0.4943077985568971,0.8454368651384063,-1.1488034930530509,-1.2826836440507443,-1.589073509914165
32.7,0.621077095786625,0.7564838305699109,-1.3763178968652816,-1.1145497081757336,-1.583416937302431
32.8,0.7344131594464671,0.6529323098140234,-1.4915438046381881,-0.9025006739752331,-1.5664389506414267
32.9,0.8284235978437334,0.5291878693774391,-1.6014516906071221,-0.7190694171834598,-1.5828047615968899
33.0,0.9009337848260558,0.39127638722058544,-1.719199749715435,-0.4143486243696538,-1.5873142404738516
33.1,0.9517663216897471,0.24839475957466836,-1.7383703333985165,-0.08717779857851948,-1.5443364961212325
33.2,0.9773929939584127,0.09356830087039136,-1.7268558971156374,0.12181140584801109,-1.5984685499418205
33.3,0.9838266065195685,-0.059585659227527454,-1.6700882209378594,0.36640396315869006,-1.559329832538694
33.4,0.9616285238887123,-0.21537893666001057,-1.6237763886641385,0.7138506322136945,-1.598455117231552
33.5,0.9162497741391462,-0.35870781609863367,-1.4375929121954174,0.9130064574592753,-1.5281680075325
33.6,0.8457595641943393,-0.49658695996468316,-1.3168432866446114,1.1056289859717487,-1.5776308605372336
33.7,0.7565297839523313,-0.6204369399565413,-1.1296034202772856,1.3264068503199484,-1.5596615459744
33.8,0.6514546244374091,-0.7334666124291773,-0.8734132297842979,1.4691885404308114,-1.5766402162167026
33.9,0.5278017026588873,-0.8272077435063286,-0.6514149566994187,1.5642784979710567,-1.5831929631737296
34.0,0.3892346722764205,-0.8979389873413718,-0.40657879604166325,1.7102772113109057,-1.5890251576281855
34.1,0.2479146100583106,-0.9473378355139629,-0.10058588889362996,1.7570567515432105,-1.530715291706457
34.2,0.09396461097491049,-0.9765860362694893,0.15467656731314527,1.7139904798256338,-1.6003393743056904
34.3,-0.059538189409920006,-0.9803595348690908,0.38590305506840805,1.6333345359815126,-1.565786357472767
34.4,-0.20981929251413595,-0.9598589092179285,0.6858773290608148,1.591298643616999,-1.5455223843305177
34.5,-0.3606290578854384,-0.9103980966535512,0.914373279922757,1.5049128849941755,-1.6195042182813424
34.6,-0.49509218571757885,-0.8452477298229009,1.1914457489086838,1.3174618001788068,-1.5270624392291765
34.7,-0.6207470932387643,-0.7564287135503325,1.3176777483388782,1.1626248929127212,-1.5732806673951671
34.8,-0.732286493659994,-0.649027031813643,1.5300851441830978,0.8782998167402845,-1.5840745074921259
34.9,-0.826208229942182,-0.5302462648870413,1.6730670192761756,0.634667908049537,-1.5461847768944281
35.0,-0.9000603953754754,-0.3873731181621255,1.6588748616469073,0.4463936206330115,-1.6415343171862062
35.1,-0.9495510481055304,-0.24435072668327257,1.7290749375225443,0.164117029536207,-1.5455529916410882
35.2,-0.9769034848149138,-0.09528860589675664,1.7434976191530769,-0.14924483927485965,-1.5463434095883244
35.3,-0.9773380451518362,0.05820347701968853,1.6722354260618393,-0.43907770010979175,-1.5671669285987377
35.4,-0.9557905640100072,0.21096778175547237,1.5941885324209983,-0.6579210226797975,-1.5775982464869287
35.5,-0.9110501109123488,0.35999861297523433,1.4893574408075942,-0.867352843534928,-1.5907303126597583
35.6,-0.846574314381789,0.4958264751999655,1.3213364644208054,-1.1784266021791965,-1.5351212156711114
35.7,-0.7567241912200855,0.6204344177470328,1.1229869625496212,-1.3573379831528034,-1.5692710189756554
35.8,-0.6490103398514397,0.7325331771596412,0.9187466220425131,-1.4540342942999454,-1.5902595350587845
35.9,-0.5291932246157652,0.8244238081965518,0.6543196937673316,-1.5714047710569221,-1.5435934797785933
36.0,-0.39097422051207514,0.8937403501044289,0.396937056209139,-1.7650313699110751,-1.5828061211020383
36.1,-0.24982549966624362,0.9445438771972563,0.12218401221077269,-1.683211692576055,-1.5380332931788487
36.2,-0.09675100062503317,0.9734423764748201,-0.1332494768777125,-1.7194885273303764,-1.5950696393467823
36.3,0.05891032310765493,0.9761465902585829,-0.4138872794206968,-1.7523356862818207,-1.5934199437024077
36.4,0.2114100758123474,0.9569140713512831,-0.7244256069881033,-1.5925629571758364,-1.571594849697746
36.5,0.3585687008172793,0.9145185427095064,-0.8803473314978719,-1.4645408772488295,-1.5622799685436561
36.6,0.49914511945246076,0.8429030279874523,-1.1098365626208628,-1.31390895049051,-1.6098084648986344
36.7,0.6200281311136636,0.7569684182754146,-1.353493193116383,-1.1440118167146445,-1.5163045285618892
36.8,0.7337942180869941,0.6485889057717339,-1.4837472394861477,-0.8890391668270936,-1.606812795258321
36.9,0.8243390541922919,0.5272196602109012,-1.6383471717757565,-0.648810498812235,-1.5483388921591157
37.0,0.8965243255198486,0.3938806744991819,-1.7111982451370822,-0.3627094244134653,-1.550502514921277
37.1,0.9499100100870574,0.24399336593618848,-1.728029606880563,-0.15805830505022167,-1.6253123231261668
37.2,0.9772622843442451,0.09572202680257191,-1.7082893059633444,0.14434864167609707,-1.5378641163946583
37.3,0.9775820918878786,-0.05839828663848007,-1.6862989862159283,0.39153257162113153,-1.57304283886738
37.4,0.9553293097041546,-0.21200375300370344,-1.6139871116610705,0.7075020292568434,-1.587114383833672
37.5,0.9144428358835354,-0.3572241079568983,-1.4475023827635027,0.9251159657052548,-1.540392969029476
37.6,0.8418808483391762,-0.4992194909333226,-1.3233026670141945,1.098619927360039,-1.628253080439812
37.7,0.7557287040773859,-0.6209412113161431,-1.1267877965069697,1.2969728761698351,-1.525582563281489
37.8,0.6501361560899391,-0.7332724966864385,-0.9184396763581233,1.5361310538599868,-1.5762039532462424
37.9,0.5274855471429462,-0.8246701219882328,-0.6116748069443684,1.611803253843664,-1.563228556197629
38.0,0.39247742718893264,-0.8994432462231329,-0.382340427513999,1.6896208404598707,-1.5760240706070405
38.1,0.2455797821901704,-0.9522335885589422,-0.16088730051927536,1.7273211015173142,-1.5905101577128988
38.2,0.09327610189011543,-0.9762718903911114,0.14796707853087931,1.7708700372054573,-1.5714476405226563
38.3,-0.057990039680338834,-0.9803487777840891,0.43085964234809193,1.6678587285040436,-1.5433763121454547
38.4,-0.21358705681804607,-0.9593480107443241,0.647246496078582,1.5810012334821915,-1.599812484491565
38.5,-0.3614634196133622,-0.9186125200214647,0.9240752789470859,1.4826864836639642,-1.5581554263815889
38.6,-0.501649430795221,-0.8433035969670933,1.1629932287694995,1.382795123245487,-1.6175273826475234
38.7,-0.622993795304761,-0.758251614813099,1.3364798049977407,1.101163419911269,-1.511517027608491
38.8,-0.7375289104947845,-0.6491667149365916,1.4881842299784882,0.9105014971219263,-1.6124869155003907
38.9,-0.8291358545511772,-0.5272815653935534,1.6091056339598582,0.6799983212403157,-1.5533438084715456
39.0,-0.8991528683607846,-0.39045750883813507,1.7183298761201762,0.3631624967710899,-1.5674874009079787
39.1,-0.9491959581440739,-0.24630517725463869,1.7074186522088786,0.13663847186952316,-1.5579103960240204
39.2,-0.9760209214348852,-0.09164506557914953,1.7419784623784196,-0.09789882261071126,-1.6026651032341732
39.3,-0.9781425582457753,0.05854611537920773,1.7054083839777352,-0.4166666951459951,-1.5340517695515743
39.4,-0.95671374595325,0.21411496889291232,1.615222040139646,-0.6788923353375571,-1.603913381015758
39.5,-0.9140386084028242,0.3607851626341658,1.4386198835144741,-0.8680375042404846,-1.5576805412443662
39.6,-0.84440536521675,0.4976348204161132,1.3014280902162005,-1.128976706025485,-1.565957575699457
39.7,-0.7549776536008261,0.6241710303275553,1.1693761945136367,-1.337745141915162,-1.5829691827249803
39.8,-0.6501902396669919,0.7357071707898013,0.8954116099346785,-1.468920255987459,-1.5618999894349628
39.9,-0.5292235201551737,0.8262986623216637,0.6526844312025362,-1.6281298666012898,-1.5412121033052983
40.0,-0.3879788989966058,0.8980001782931839,0.4038432981760147,-1.7110247209462939,-1.6182507005930802
40.1,-0.2465255479442242,0.9506156802576717,0.12180751923286115,-1.7462660595158357,-1.5408219444505633
40.2,-0.09214976875986253,0.9761780252257786,-0.14950882826727574,-1.7013756152915924,-1.5962310960407677
40.3,0.05995294515823346,0.9783261503954441,-0.39251439800233945,-1.6739279242458927,-1.553242246817419
40.4,0.21483063402916724,0.9589156674326846,-0.6766268322043101,-1.6074797800438336,-1.5919111005972297
40.5,0.35899440195654675,0.9095974557619436,-0.9402314002294977,-1.5193999269497378,-1.555108066673796
40.6,0.4977730207991261,0.844386961463371,-1.0943288736646157,-1.2882829287345656,-1.5676268576053687
40.7,0.6253459454629213,0.7568409402399665,-1.3053471059821813,-1.139093998238751,-1.5787895680963615
40.8,0.7332231810089672,0.6488804768412393,-1.5412987031948537,-0.9004856141697432,-1.5579929132323755
40.9,0.8271129818591316,0.5293257741643043,-1.613824270507778,-0.6211642325442868,-1.551584394793295
41.0,0.8992029679710889,0.39033021945349,-1.638792340688302,-0.41305718805273794,-1.5975022393519112
41.1,0.9464708176303225,0.24713327190579493,-1.7455562904388153,-0.15977818687156164,-1.541324420807051
41.2,0.9744615119113205,0.0939929347146985,-1.7682283601908206,0.1660033158059374,-1.5924896207760852
41.3,0.9730455685217113,-0.056196501649151354,-1.6576183846059638,0.39909154119916446,-1.5384792811360626
41.4,0.9559621434999814,-0.21035291747734874,-1.5712351197234604,0.6385648431810903,-1.5890233466234704
41.5,0.9110202114380136,-0.35735603131351945,-1.499927930455897,0.9349380485788191,-1.5722402836190952
41.6,0.8423013158067867,-0.49864397192067744,-1.2852718883903285,1.152947313101165,-1.6070229445754336
41.7,0.7561116612696281,-0.6247740919764705,-1.1259403756439388,1.2840960895755034,-1.560545262018671
41.8,0.6471052355452405,-0.7344035761291388,-0.9186633130215847,1.4957205711087023,-1.5793252709739392
41.9,0.5273443594340267,-0.8256082392362548,-0.6483260021633651,1.6230023699391187,-1.5387668075216254
42.0,0.38922508113441795,-0.8982007163542685,-0.4241063829975785,1.6750822572071622,-1.5950251055172515
42.1,0.2447064024712572,-0.9498685559114632,-0.11215644313645856,1.720574047945865,-1.5677358169246247
42.2,0.09440270553727403,-0.9763616251496412,0.171517891843448,1.7101417160120271,-1.5575008186323913
42.3,-0.06309502646598703,-0.9787517645576065,0.4004555839273611,1.6969912992658105,-1.6076434963062525
42.4,-0.2141704188588981,-0.9561609307835852,0.6969185383657897,1.6005187864153898,-1.5597712185368096
42.5,-0.35605730989283224,-0.9143113066028116,0.9505627894612311,1.5092994883058972,-1.5100560108704997
42.6,-0.48651507431153934,-0.8518192027959441,1.1823627033547732,1.427207373717415,-1.4757635821759152
42.7,-0.5990237276907285,-0.7819185810637527,1.3990841504612255,1.2584307877939604,-1.347876381063955
42.8,-0.6955420143074251,-0.6928333050569672,1.5652245355441656,1.0912000327536464,-1.3362672121419195
42.9,-0.7749919972648349,-0.6075112285120158,1.7155721136794488,0.882935272566153,-1.186046867047068
43.0,-0.8324625972378399,-0.5181875284303081,1.8007219652900266,0.7409878033379856,-1.0806063984598069
43.1,-0.886970465944366,-0.4251715834464027,1.8567259848761424,0.519440550533126,-1.09788189547821
43.2,-0.9252752382000717,-0.33847460948676666,1.9405812822948139,0.35580779978961696,-0.9630452488372754
43.3,-0.9527753460211038,-0.2568490515075873,1.94081824160344,0.18447280952892064,-0.8736892565369914
43.4,-0.9719211998560597,-0.1802632186972113,1.9397057479620325,0.04855855785695551,-0.7993304412453739
43.5,-0.9838460505586643,-0.10716819530813004,1.987763082982477,-0.14842579859888838,-0.748871312886692
43.6,-0.9885188577700996,-0.04525009020771836,1.9628229020289265,-0.22993347564482725,-0.6275631760032496
43.7,-0.9915931937924084,0.010516851579284225,2.0195948081877506,-0.3935961492970149,-0.5634933077597282
43.8,-0.9908098783342797,0.06445473453619405,1.9576302656062936,-0.4720491744842674,-0.5435542730722176
43.9,-0.98783481448603,0.10533501814767665,1.9746148634804706,-0.5414293335169907,-0.41269758564219217
44.0,-0.9808096727947841,0.13839825639185657,1.945987317694378,-0.6757387997566269,-0.3394983961972997
44.1,-0.9750245949362235,0.16704557283501972,1.8727627374004572,-0.743429832928564,-0.29496501499572503
44.2,-0.9726252246519582,0.18091379194902885,1.9100149450951878,-0.7499117361499121,-0.14226822836334918
44.3,-0.9663672450711263,0.19144225972331189,2.029839390179394,-0.8078534653741194,-0.11668892073480208
44.4,-0.966891769239727,0.19655690127082961,1.9722213907463497,-0.8304432591623021,-0.04981642781864082
44.5,-0.9715299364111317,0.19442292846519568,1.8883468123193976,-0.724158578304123,0.0304320561502891
44.6,-0.9673397309533762,0.19528368212228933,1.8353078653242392,-0.7081174768517099,-0.01688457647738062
44.7,-0.9678989081071218,0.19160530547870752,1.8339585055427623,-0.7678381652959244,0.03766461856336889
44.8,-0.9675002393148343,0.1890981824913474,1.889308249607179,-0.7331101580880311,0.02416275571583526
44.9,-0.9638340259404159,0.196535656494104,1.8717007794605445,-0.6630432994589376,-0.08135576075765982
45.0,-0.9691982417349445,0.18726291321103866,1.8240749738138418,-0.7674394893741299,0.10290222607096666
45.1,-0.9688369975931471,0.19295183659069537,1.8366748353668936,-0.7103279937577194,-0.05723640535578056
45.2,-0.9655520000930571,0.19633246681736602,1.852613150462159,-0.7087205950177672,-0.04016154678346595
45.3,-0.9676026785250376,0.18693957994824484,1.8721005570978977,-0.7503704760688847,0.09754787123839037
45.4,-0.9623968061671129,0.1936033105725611,1.8409894522792842,-0.7385823462382957,-0.07670876664185755
45.5,-0.9681224885573063,0.19386401830938604,1.8158561932616577,-0.6821740391780532,0.008848139526946852
45.6,-0.9676437557715284,0.19144508422822681,1.8964659682722687,-0.7165763786597578,0.023092552883952067
45.7,-0.9662664954238058,0.19300514813628494,1.8310372877877912,-0.7802213165384376,-0.01824426036030502
45.8,-0.9681643442448364,0.19053092583068,1.8158065554035208,-0.7731163280776374,0.02835654722758818
45.9,-0.9615413215012539,0.19466215161905637,1.8816275466688601,-0.6713159595988811,-0.0543537198334576
46.0,-0.9678297427329016,0.18936149114776932,1.8496986203825023,-0.7284924696424215,0.06533363327839936
46.1,-0.9692525485279626,0.19151081925354257,1.8322990376748893,-0.7629474804340839,-0.01858451857486898
46.2,-0.9652897256030384,0.19178623975851258,1.8241857820766865,-0.7064400001155291,-0.010550594622600329
46.3,-0.9681749476733255,0.18708570601400315,1.8058926177189898,-0.7344934661441228,0.0524568726708452
46.4,-0.9641849691164219,0.19180608373726127,1.8803550242729583,-0.6913243123681901,-0.05484479426620226
46.5,-0.9636365181364328,0.18938467475844342,1.9236165190312713,-0.789520921884629,0.02309273707517434
46.6,-0.9669099892834082,0.19053100493107544,1.8198112571091813,-0.6913467974293632,-0.005008096364846892
46.7,-0.9635204515860262,0.18847016821593396,1.8161217603811972,-0.7151231391963839,0.013920055233498374
46.8,-0.9653583230515904,0.19007298002980155,1.7968438837550527,-0.7717927000501492,-0.012401657332929972
46.9,-0.9669781527086617,0.19306804777881179,1.8802068210706622,-0.7008084128519457,-0.026628341901684394
47.0,-0.9636190264166301,0.19442890151534134,1.8780589558401974,-0.7519819312531284,-0.02026595498882955
47.1,-0.9675313168935664,0.1912770805113369,1.8239788339901686,-0.7450636468089775,0.039171880963806416
47.2,-0.9668048679437821,0.19390493543474385,1.8393201481574963,-0.7292500788634608,-0.02757293949308348
47.3,-0.9633585830146705,0.19302130395750405,1.8109244748252131,-0.7275099257138073,0.00192037680228907
47.4,-0.9688204420852938,0.18935926387001265,1.8600112892529865,-0.7562061347196979,0.0472441670476087
47.5,-0.9632767221721629,0.19721596252565218,1.9160155938455818,-0.7168720285259416,-0.08923730090131698
47.6,-0.9678836302151115,0.19042920615079154,1.838544797816934,-0.766701620208668,0.07677048031737854
47.7,-0.9713115728683425,0.19142240349929543,1.81204281797631,-0.7008245194972196,-0.00315921405118047
47.8,-0.9621556676746179,0.19584536061216992,1.875128982382426,-0.7044980754216454,-0.06222607626739318
47.9,-0.9693435765290026,0.18971965293083543,1.7838693756709978,-0.7981087413882239,0.07528718396336842
48.0,-0.9627706771181699,0.19470902665612516,1.85912679541295,-0.721139098895546,-0.06270225520900397
48.1,-0.9634432751235349,0.1942084547836034,1.847064781529097,-0.7390514816027443,0.0063487018660168815
48.2,-0.970951752419432,0.1897874719884381,1.8790605253998525,-0.7078930057392385,0.05880304674889203
48.3,-0.9668355413306483,0.1943584830928412,1.8452689014764951,-0.748089857167763,-0.05349719455921331
48.4,-0.9662055155380063,0.19239527622827604,1.814674580734006,-0.7612481884245741,0.018276314235947666
48.5,-0.9687005767535629,0.19537324817978036,1.817398694768853,-0.7186455785430612,-0.02462414220786968
48.6,-0.9613247268017457,0.1956296471211419,1.9247239480288467,-0.7337018265597008,-0.017426420388062525
48.7,-0.9684687351893976,0.1898120501660781,1.879308634701583,-0.7915260736510379,0.0722004695053613
48.8,-0.969310790907221,0.19780447305140517,1.7452262406008117,-0.6644977271123949,-0.07764501072074381
48.9,-0.9656872388630178,0.1932811972191285,1.8078193248921175,-0.723081989254895,0.0376449978813298
49.0,-0.9675035219373547,0.1933712824744055,1.8780786359129453,-0.7514657989772313,0.0027175505466914274
49.1,-0.9703620919052424,0.20029445072658186,1.8936522731636032,-0.7237659184508067,-0.06286410832025524
49.2,-0.9725215128195454,0.19330786133551553,1.8796154878845615,-0.7673845546234254,0.07340992296505533
49.3,-0.9688201020255308,0.19592123310720988,1.8130639352956026,-0.7235691778761963,-0.03323288212598641
49.4,-0.9697580409960279,0.19382511104337175,1.7533782552200061,-0.720457506426482,0.022655075899606913
49.5,-0.9660934018389952,0.1921019202843381,1.8936786587316954,-0.7276042133785972,0.009863133371013078
49.6,-0.9627771656579177,0.1942697331599456,1.922540164527944,-0.7564537417578432,-0.028232481553303046
49.7,-0.9688105588711068,0.19321460445677885,1.8034593294273125,-0.738306210478924,0.02254963315500902
49.8,-0.9685290540774527,0.19419347656131133,1.8197041755898142,-0.6990634777211067,-0.010275556083243487
49.9,-0.9652272975792098,0.1943045112483458,1.8250941159764966,-0.7341971792646795,-0.007698257898525185
50.0,-0.9693476432330635,0.19268176587196745,1.8610764225579628,-0.7423496669695046,0.024323959399410455
50.1,-0.9604625327510192,0.19717846533080285,1.926255443446819,-0.6890449923602546,-0.0626490374946087
50.2,-0.9673251448551504,0.19381326682109223,1.8011323327737272,-0.7633594251320327,0.04740301924556434
50.3,-0.9718842100223672,0.19166051176189508,1.8195008599746068,-0.7602430595012172,0.03034984191224055
50.4,-0.9638653591362103,0.19586943441097135,1.8445611834852822,-0.6739618315593436,-0.05775824213579028
50.5,-0.9679952142263105,0.19155456078531619,1.84450019913278,-0.7605378649143898,0.05118637981105678
50.6,-0.9634259326666217,0.19276158261909015,1.876761526651428,-0.7449121122157077,-0.021079125497323048
50.7,-0.9644471448561627,0.1956231011362117,1.8176711601912034,-0.7285720997342662,-0.026476908903347862
50.8,-0.9693171352260171,0.19416284999868613,1.8986631938679308,-0.7110606787734941,0.024269336816828968
50.9,-0.965831214207003,0.1936818904388924,1.871283302373807,-0.7409380337489642,-0.00216300531249658
51.0,-0.9684260970175154,0.19338581860993734,1.7939698201231211,-0.7819841438574514,0.008105920564247526
51.1,-0.9640268105113379,0.19565632865205396,1.8503048618386466,-0.7169744723001737,-0.031392727360497474
51.2,-0.9635375045448673,0.19527656754186073,1.8757033289759981,-0.7027668008805309,0.0027956654435001838
51.3,-0.970463182331851,0.1934120163203991,1.8505282657702486,-0.7318265648653792,0.032368689149109287
51.4,-0.9647558891479976,0.19434132377483687,1.8376028918394838,-0.7443977540300669,-0.02059576935721452
51.5,-0.9666707275059372,0.18966682742868315,1.8474361364119138,-0.7533562272470139,0.050356197151728566
51.6,-0.9670993288621227,0.19163321075232964,1.8342038491235795,-0.7149318077215736,-0.018734834370732756
51.7,-0.9622853606682686,0.188304361511508,1.876955991863505,-0.747760832716524,0.023758989096833716
51.8,-0.9656641391323162,0.19223459097943818,1.8578871212287316,-0.7012706540843227,-0.03258351014295613
51.9,-0.9651428720838938,0.19143527467791438,1.8284064672828801,-0.7075160792939533,0.006932931587186886
52.0,-0.9628678751820254,0.1898712986298804,1.815028919068695,-0.7748630620504176,0.011121438963499486
52.1,-0.9669093765113281,0.19352082561184086,1.8531637718957399,-0.7441844883871567,-0.02838170738549195
52.2,-0.9648241605384834,0.19554260259349737,1.905887495403748,-0.7026746884827293,-0.02429492345910944
52.3,-0.965311965713036,0.19414153252580763,1.8316329937651155,-0.7528765367953579,0.014929775445651217
52.4,-0.9683680848179514,0.19313571448033362,1.824889936382208,-0.7545597413579146,0.01608855281375554
52.5,-0.9633998996591739,0.19398872391323357,1.8204632750736465,-0.7098540620604058,-0.018400392126025622
52.6,-0.9670772005974788,0.1922728835101311,1.831624093389602,-0.7411005868650065,0.024421439142230383
52.7,-0.9641995113655437,0.19653540094106373,1.9268914370734018,-0.7162862521266984,-0.04818839220540383
52.8,-0.9628776110444647,0.1943456105881733,1.8453847761582396,-0.7455124799126479,0.019155686389424886
52.9,-0.9740083269586945,0.19266562446061591,1.7775231008982577,-0.7497284509320739,0.03876580618850767
53.0,-0.9634387767732252,0.19498827532598145,1.9001537491985672,-0.7423169025757106,-0.04404505064918851
53.1,-0.9652166939441493,0.19262357223628085,1.8152481025713616,-0.7621495176872644,0.027131263696134056
53.2,-0.9660210958819211,0.1962180807841049,1.8464503723139014,-0.7107960924011487,-0.03416270473977079
53.3,-0.9593993967289851,0.19607709910035873,1.850610392569411,-0.7217619458428465,-0.012049483791258808
53.4,-0.9700438136440871,0.19282279572333008,1.8603528761377004,-0.7680534769931107,0.05378861341377217
53.5,-0.968949534373874,0.19472118898918736,1.8784250521328056,-0.7105190949004829,-0.020998324502343735
53.6,-0.9665252405164055,0.19224954714264086,1.8065157266824963,-0.7706859120706024,0.019742633933077514
53.7,-0.9699142615084673,0.1930571019096648,1.7667679426987934,-0.7310740746115817,-0.0013235109318543437
53.8,-0.9629926415457566,0.1956610725971183,1.8744842855872113,-0.7223281436535758,-0.03973965308659899
53.9,-0.9691593020489498,0.19220040998182852,1.885773717001601,-0.763390806692307,0.04675185607773358
54.0,-0.967678030525325,0.1964073884152279,1.7853421015029265,-0.7229484249479338,-0.044710710196653736
54.1,-0.9664793296151641,0.19822083041166727,1.7861236989709715,-0.6957548245938334,-0.020430244243172524
54.2,-0.9674651453459445,0.19379796971385652,1.868346031818638,-0.7650712727413744,0.04591896740663515
54.3,-0.9679117443031906,0.20082613174391023,1.906413869800596,-0.7102756716816402,-0.06882565964630771
54.4,-0.9720442481714332,0.1974519276275592,1.8673350697222548,-0.7019164007067458,0.04177251780888014
