t,ur,ui,ir,ii,omega
53.8,-0.9792774712706759,-0.1122288921329157,2.012599134196031,-0.1322332011426285,0.021564166935377216
53.9,-0.9790034000879079,-0.11383978452216581,2.0174508703717478,-0.13289233436866388,0.016554616173891645
54.0,-0.9794315823969209,-0.11261552742887909,2.0334217350513275,-0.13840986971296843,-0.012836390561474786
54.1,-0.9789501719999045,-0.11224649398651504,1.955131479892035,-0.0864606738266841,-0.0031625611213570437
54.2,-0.9831756408885762,-0.11066394369256255,1.9616227868943596,-0.10588122827823865,-0.02075623877999533
54.3,-0.976614513912643,-0.11295867822502509,2.0899429335411575,-0.16735477839909618,0.030659471861014254
54.4,-0.9792636420003504,-0.11363532363064727,1.9985540214007367,-0.11990391446571369,0.003730705790161437
54.5,-0.983300210727754,-0.11066788599828581,2.0068676007107396,-0.1241053967736645,-0.03449139698368242
54.6,-0.9746381634264412,-0.11413694835783433,2.0599772788649884,-0.1450013152881432,0.04500248493158665
54.7,-0.9838644955787774,-0.1103696326431804,1.9464230545521062,-0.07381969252091558,-0.04863359107240228
54.8,-0.982125905194709,-0.11216401231991557,1.9801507498947835,-0.15334294981268576,0.019999946963125126
54.9,-0.9730700767174041,-0.11587114457619063,2.019138963355924,-0.14826609178181138,0.04807162450234159
55.0,-0.9831656276916216,-0.11206799517289096,1.9437172979013513,-0.1058835364967915,-0.050227916392842076
55.1,-0.9793380981629654,-0.11232762688363063,1.979824162513942,-0.101930584163611,0.007014316626197115
55.2,-0.9773557210769404,-0.11426637854593003,2.0328010289589766,-0.12733261537861795,0.021869817901887245
55.3,-0.9821377695065161,-0.11285609470479868,1.993244110978771,-0.1646414714130734,-0.0197860447995879
55.4,-0.9768646472366377,-0.11334842800519679,1.949114147628688,-0.0868169912170928,0.01109477577287521
55.5,-0.979844040151202,-0.11266342629359516,2.000842856207171,-0.10871976863562133,-0.01038061811271973
55.6,-0.9762442498521665,-0.11542667365387865,2.1069351811364987,-0.1784577101551299,0.03210805546970619
55.7,-0.9794748464701537,-0.1134412416768184,2.035282751002056,-0.14035705260062353,-0.02384356968150314
55.8,-0.9838242839730726,-0.11340418254936241,1.9296427492389852,-0.0941864589325851,-0.0054245394051122275
55.9,-0.9751018359197875,-0.11758085572450117,1.9868145745737051,-0.13332064545796235,0.05241515057022639
56.0,-0.978158062153553,-0.11409138982276179,2.047467175422795,-0.12061052681165163,-0.038894196212524434
56.1,-0.9778728490153104,-0.11636067093112135,2.0352760542374746,-0.1694962876937977,0.023224120835223516
56.2,-0.9744221528709277,-0.11686716644422968,2.003502633112985,-0.10899173281335506,0.009279365332162115
56.3,-0.9783005638977282,-0.11462665107352527,1.9389651588065353,-0.10711988869498779,-0.027273523804254296
56.4,-0.9799437200011377,-0.11413046797857901,1.96019730895675,-0.15075681720736056,-0.006933443097736358
56.5,-0.9770091596658657,-0.11389156294266425,2.0366517882581556,-0.10412705482694529,0.001038828906914091
56.6,-0.9783952967542888,-0.11305761754999405,2.0288721273193824,-0.1680155254870378,-0.010039883302184194
56.7,-0.9797307309396128,-0.11513432906459187,1.9977502383935575,-0.13371498064573734,0.019358776070887984
56.8,-0.9792447127294804,-0.11053408368831802,1.943392905175603,-0.05208109052657017,-0.045786551715494284
56.9,-0.9791455840962414,-0.11491162467658966,1.9906271350567024,-0.16904151177976923,0.04423575171678351
57.0,-0.9768639339895855,-0.11673820770903284,2.042362466359043,-0.16410728442625627,0.021143023547978146
57.1,-0.979758000516344,-0.1091294535569794,2.0296179967347268,-0.08798275911216885,-0.08012126586010027
57.2,-0.978611509427485,-0.11679310596200831,2.014816528752407,-0.15357610329762916,0.07857031700595485
57.3,-0.9810072979034667,-0.11493094213605454,1.9647143079081812,-0.1165977849237892,-0.02159481436954991
57.4,-0.9839909469773438,-0.1086057518373571,1.9421628164015954,-0.09931466630718239,-0.06696643094009858
57.5,-0.9743791982317296,-0.11922533105824962,2.045522812685277,-0.1913680217858894,0.11827296153505529
57.6,-0.9777007081856705,-0.11216327591801703,2.0275634580165574,-0.07493252856231969,-0.07532929394109544
57.7,-0.9820098853196355,-0.11279585277179818,1.9525633867202221,-0.15218397279566595,0.0013892322154873682
57.8,-0.9779700090094228,-0.11483322454957917,2.0204239123474133,-0.1281203897944974,0.02523705228490769
57.9,-0.9801472010861433,-0.1054267943985294,1.9800956978977933,-0.11630168717361472,-0.09734522610024499
58.0,-0.9806164637858639,-0.09860547729571051,1.8013937306555146,-0.0982188757892988,-0.06932530945555015
58.1,-0.9763156225557452,-0.08872899313472532,1.7208917049823185,-0.04056102709146436,-0.09585225336650183
58.2,-0.980380825224701,-0.07574439104955366,1.685338151934026,-0.15861622522176771,-0.1352549205573439
58.3,-0.9804106958538797,-0.05122826966792915,1.6247760348906535,-0.13609211507809071,-0.24902623540775437
58.4,-0.9780229248071146,-0.03002450048097055,1.5796279873016603,-0.09631462006132555,-0.2151483106052865
58.5,-0.9836170525283066,-0.007071279284586202,1.5478704209747973,-0.2024176078352145,-0.23500606661883694
58.6,-0.9849763702924309,0.03130519498640767,1.451620480319077,-0.2148078080906062,-0.38960924518463
58.7,-0.9802290183621992,0.06719169593615092,1.3484985956090998,-0.21820115620943242,-0.36667886582556264
58.8,-0.9738020814715191,0.10614617794941125,1.3836100033768604,-0.3255954285501368,-0.40133274387429196
58.9,-0.966053007838806,0.15107810461025117,1.3536906311031707,-0.4176215171709538,-0.4655729460224478
59.0,-0.9563652330021732,0.20035894473333926,1.316943850833556,-0.45151657130972034,-0.513832471863509
59.1,-0.9444117371723948,0.24925462831633358,1.3116390579589152,-0.5717130636514713,-0.5152806072252503
59.2,-0.929545160817352,0.30233952557217814,1.209364485391433,-0.6422937627886086,-0.5642107172366195
59.3,-0.9075343443860756,0.35923976652869827,1.2291130105007573,-0.7054004245730688,-0.6245351423568479
59.4,-0.8840112036458669,0.4161832773084132,1.1390565889365953,-0.7944274298401757,-0.6309108272863995
59.5,-0.8502759545964298,0.476871650996055,1.0959702978631158,-0.8248041022382482,-0.711227144829536
59.6,-0.8129115847438453,0.5385387870194442,1.0155051462637736,-0.868672558919451,-0.7396935865651244
59.7,-0.7711353996792177,0.5996445349931984,0.933646775139765,-0.8735009766272219,-0.7584069067296895
59.8,-0.7216019658475776,0.6601602236725667,0.8684203659205014,-0.8802533857383005,-0.8002102794788613
59.9,-0.667592108625369,0.7161715627941055,0.7245355771660701,-0.9368822203379323,-0.7952929257865549
60.0,-0.5993735853676224,0.7662491320577884,0.634117801780434,-1.009333730202147,-0.8650222296081722
60.1,-0.5251757590846672,0.819950243588881,0.5172792469363084,-0.9827966754975057,-0.9413782632642409
60.2,-0.4384024747212234,0.8676205819174638,0.44753057731148893,-1.0492580151403108,-1.0179285332026922
60.3,-0.3535988933512049,0.9063480084406748,0.34196963108210404,-1.0468402942875106,-0.9589889213762604
60.4,-0.2605596718629738,0.9351348235641541,0.1966701270144258,-1.0636840852857388,-1.0023314077132284
60.5,-0.15574845397218298,0.9578462116970063,0.11315441551875266,-1.0700785989250126,-1.1054884785178132
60.6,-0.047551763229898514,0.9704408606461314,-0.026935323001303805,-1.030657544414333,-1.1223103015448999
60.7,0.06219503924732066,0.968714102753856,-0.15398243825964691,-1.0709230986715481,-1.130767147097984
60.8,0.18134658027265455,0.9509840224096365,-0.21514167363408843,-1.0121055912301582,-1.2431559934623237
60.9,0.2935919606372378,0.9218108212318142,-0.3404910312508652,-0.8562142345957161,-1.19905662901445
61.0,0.4070941165559094,0.8781816530485459,-0.43098682561213025,-0.8201794396228226,-1.2574002270594065
61.1,0.5207318868289815,0.8150795323220315,-0.47127561636908055,-0.7674478807070703,-1.344359050762023
61.2,0.6282521702358292,0.7377437312908824,-0.5710897704747571,-0.6681179516837397,-1.3690115009865167
61.3,0.720682926235299,0.6428971053481118,-0.6971281799155699,-0.6048649556176047,-1.3696764832566544
61.4,0.8017877712195388,0.5339177607758938,-0.6960452337691375,-0.43151500355245354,-1.4093668900960665
61.5,0.8739505829336315,0.40855855218674564,-0.7246182335250068,-0.36073310213377613,-1.5017922383442794
61.6,0.9244526369902873,0.273920867991884,-0.7826637537399034,-0.25843409618297336,-1.4923434392822799
61.7,0.957452579491906,0.12699317072236957,-0.7382678257407322,-0.13028192095457652,-1.5619755219550768
61.8,0.9654234305047151,-0.0224482268780435,-0.6938792611293798,0.03979298470792732,-1.5511483958072603
61.9,0.9495126578361524,-0.17689874965952296,-0.7446967403931629,0.10728650656335449,-1.6094505646258028
62.0,0.9093349208978769,-0.3244495702399828,-0.8109414565331806,0.2584228044096333,-1.5852565737742452
62.1,0.8476689001751416,-0.4632619676649602,-0.7362122541818367,0.4913140159593767,-1.5744328088600668
62.2,0.7658544063332766,-0.5915684046345437,-0.7159674499871873,0.643486600551574,-1.575400117293313
62.3,0.6610940262667058,-0.7071867525331623,-0.6502329858388076,0.7591089510920165,-1.613700032106209
62.4,0.544872269691982,-0.801110414921919,-0.471349449945971,0.8860355872187585,-1.5444761825108344
62.5,0.4111543984269753,-0.8797871470885822,-0.3606794418428735,0.9658952420195576,-1.601017121726045
62.6,0.2645959996787131,-0.9305548124761243,-0.23878959757878515,1.0707876990373,-1.6014430264347368
62.7,0.12257792411319939,-0.9592880099534096,-0.023258336771376217,1.0598640466981795,-1.4993927769537407
62.8,-0.03249482327973108,-0.9706846765678857,0.11510670190138261,1.054926672822069,-1.6055507896874133
62.9,-0.18596103139070216,-0.9506976397884391,0.2582010671129639,1.0141534129140597,-1.5970217406857756
63.0,-0.32767600151720133,-0.9133631025198671,0.4154845297539311,0.902356205418378,-1.5128946657262077
63.1,-0.46876508467363953,-0.8500833348195602,0.5329566022139288,0.8448146456459203,-1.5948837978291408
63.2,-0.5927472702252948,-0.7649041334816941,0.6390022148889597,0.7545878650811093,-1.5532271152695643
63.3,-0.7051877447050399,-0.6629869796827548,0.7337165528161291,0.6150293615378126,-1.5696653631943747
63.4,-0.8008732155590306,-0.5466598782876041,0.792867018822955,0.4931199676382041,-1.556247384223326
63.5,-0.8750292159127073,-0.41305410268185233,0.925956135111472,0.3882142287753173,-1.5790319104642947
63.6,-0.9300892590501392,-0.2725067599487196,0.9551075534709828,0.2138728439123055,-1.5602226938442953
63.7,-0.9625039854365613,-0.12522270618343556,0.9238497834645728,0.05854175423504365,-1.5563886891384016
63.8,-0.9740540025662169,0.029762604122878053,0.9372407241140505,-0.06377504818571983,-1.599201893314799
63.9,-0.9544293801553059,0.1842450229703717,1.0031026363973807,-0.2392728418317495,-1.6015048798932696
64.0,-0.9140051155722431,0.3278472983940862,0.8784996551209406,-0.4081746563092994,-1.537017333421744
64.1,-0.8521784378755334,0.46975518931458304,0.8254746421698316,-0.47462435124663555,-1.593969284731429
64.2,-0.7642171906798951,0.5949376977045514,0.7634836724779857,-0.6541956372154322,-1.5769358350502927
64.3,-0.6649151119510452,0.7059101813423164,0.6383576480311456,-0.7621232501328763,-1.5380602247432762
64.4,-0.5456347438964411,0.8016171355190304,0.478490777878372,-0.8494256945066608,-1.5786871215716758
64.5,-0.4134687927916604,0.8761413830680037,0.38411197091179905,-0.9197293884364366,-1.5670049230141814
64.6,-0.26979631474380256,0.9307244865890828,0.2685244978786725,-0.9711600041845712,-1.58787829397248
64.7,-0.1223764665808812,0.961446419499387,0.022451358749686567,-0.99884559772927,-1.5554171244111359
64.8,0.02778008337570534,0.9717943991546778,-0.100497379168039,-0.9660576618613164,-1.5518153069975682
64.9,0.18332839939941753,0.9532147378780942,-0.17693366546195724,-0.9730973020278012,-1.6142777282923504
65.0,0.3266466343114122,0.9106142503307557,-0.37538799672956524,-0.9268154506047583,-1.5440693620520562
65.1,0.46488402398320017,0.8521514100464616,-0.47516592918772305,-0.8201127779747921,-1.5500048892369733
65.2,0.5945010173871148,0.7644075519613971,-0.6055236564405645,-0.7559108490936729,-1.6159824485493601
65.3,0.7030584140941849,0.6665889167972159,-0.7917299821554309,-0.6368132204611171,-1.5100675943720887
65.4,0.8020064789785912,0.5481023968350835,-0.8360780565088761,-0.5330496378810156,-1.592701058716841
65.5,0.8766262912689418,0.4124917851587119,-0.9013204949027903,-0.3682200581929541,-1.597005476660982
65.6,0.9301253708977731,0.2739459443765774,-0.9428148461378464,-0.2257639317842652,-1.5337979253077805
65.7,0.9638171164410415,0.12310793385964242,-0.984113811905958,-0.0940668762026543,-1.5938543214242884
65.8,0.970146176240219,-0.03222251007528096,-0.995660119729313,0.05197028304989809,-1.6024352160228972
65.9,0.952631658907118,-0.17989742441965878,-0.9183178039976119,0.2056886486062643,-1.5344274938463087
66.0,0.9137056462291362,-0.32845099433054054,-0.8979253724933287,0.35741922524988623,-1.5844287555074033
66.1,0.8515887401662741,-0.4645142304856342,-0.8436478817718498,0.5175671739784378,-1.542694347209661
66.2,0.7646971615963147,-0.5923411240753497,-0.7634384950986668,0.6516722255283814,-1.5970866436593667
66.3,0.666054243388376,-0.7029965766358471,-0.6211091179418661,0.7447666235347902,-1.5330992330980564
66.4,0.5472605889106837,-0.800367470965741,-0.5526254867716117,0.8164540953043424,-1.5867639695205327
66.5,0.4141457851920435,-0.8744717178018943,-0.3902240840180952,0.9124259188056272,-1.5744272353816768
66.6,0.2739708062387891,-0.9273290630665119,-0.22104209069083575,0.921890946388198,-1.550329095436922
66.7,0.12450013736149625,-0.9577470469318332,-0.05667478309037802,0.9788738843548244,-1.580009391939754
66.8,-0.028244852359241512,-0.967073997008446,0.054481641412793574,0.9918680550809357,-1.5846604404650577
66.9,-0.17835297209594878,-0.9525670674000825,0.2274102282217714,0.945248651809285,-1.5589279627618424
67.0,-0.3249925656957747,-0.9127667673493323,0.37233994872517606,0.8873929418977258,-1.5696527648707104
67.1,-0.4650074775187717,-0.8509550949302889,0.4787829297941819,0.8214717150611442,-1.5806009419244305
67.2,-0.5921688769958489,-0.7673675946915854,0.6401571553720578,0.7893897112025241,-1.5712160222162908
67.3,-0.7030345778134657,-0.664539842939207,0.7759591197000189,0.6216296877024088,-1.563009409621685
67.4,-0.8013400882221231,-0.5486272278698957,0.8516152838215545,0.5021767747200475,-1.569166397978421
67.5,-0.8753380960635366,-0.4138020777671959,0.9424740687903927,0.3972852040931052,-1.587429121442625
67.6,-0.9278931645938312,-0.2723513549650792,0.9908618372986294,0.22786433887296387,-1.5610038691841055
67.7,-0.9630509667151732,-0.12568536749038317,0.9584152956536455,0.09100302148798745,-1.5572344153353157
67.8,-0.9662055280304956,0.029868177518179273,1.0235618679774838,-0.05016309568262495,-1.6067705089085393
67.9,-0.952214552221077,0.17551007181380424,0.947917437915016,-0.26971192974429725,-1.5136902142541686
68.0,-0.9159764927637415,0.32525528091713063,0.9132367408500125,-0.34795539623429333,-1.5893123462595327
68.1,-0.8475899560807707,0.4668251123080823,0.8718807514126794,-0.48739755428939946,-1.6222909581780698
68.2,-0.7690587769357788,0.5886257752006937,0.7241319712468747,-0.6511193278524419,-1.4984241791790964
68.3,-0.667124178742164,0.7049773464852622,0.645811848664137,-0.7365101835060315,-1.5970410876762742
68.4,-0.5448738168478885,0.8006104852155687,0.5295232713300219,-0.8225087764902677,-1.602491064155771
68.5,-0.4176411921566036,0.8738317873898437,0.38283850783826884,-0.8967252238584525,-1.5172205482975443
68.6,-0.27538877821884944,0.9306520891271051,0.26793907908293396,-0.9947006980094626,-1.5814645263795768
68.7,-0.12618932189991502,0.9612105165554824,0.08067430044687329,-1.0398275459155384,-1.5716464747541181
68.8,0.024962760130544492,0.9701237492882617,-0.08657212376422185,-0.9699773136897929,-1.5626101145419824
68.9,0.17930648918874553,0.9569638888214504,-0.21854653515016548,-0.8962524448402633,-1.5949668431851904
69.0,0.32558339525241264,0.9160540202977678,-0.35805919265271396,-0.938894370294487,-1.5627210600857921
69.1,0.4679274501318671,0.8509494394244221,-0.5268716058602809,-0.8811854362467251,-1.6126309293566266
69.2,0.5908567971974902,0.7695146812867735,-0.6211744583763235,-0.7138368367845812,-1.5205754267859106
69.3,0.7044501225097213,0.6687354467021623,-0.7400477353341777,-0.6751207537570665,-1.5658566090505133
69.4,0.8016892048743849,0.5484274180730606,-0.8339514039035616,-0.5525790899863077,-1.5942740830037394
69.5,0.8779211726550723,0.4195996106558272,-0.9121748685374085,-0.3339855097892095,-1.5411807766825802
69.6,0.9297265416623135,0.2738859023070684,-0.9706457960852894,-0.270552007988569,-1.5936599444421518
69.7,0.959769999111826,0.12373850811080975,-1.013352055330496,-0.09100818774734376,-1.5826602510963994
69.8,0.9717369187072232,-0.025081100590891026,-1.0006147213885477,0.060143735813275756,-1.5402274774933744
69.9,0.9530364436737837,-0.17964363659486077,-0.94867874055836,0.22710615254724342,-1.6050517183596469
70.0,0.9142056714298696,-0.32432853107296233,-0.9266193904389409,0.3850868972480021,-1.546038012815245
70.1,0.8531275841370887,-0.4638597672304813,-0.884113090930056,0.49003759001824887,-1.5709260101721156
70.2,0.7648720791266184,-0.5927743864286972,-0.752040049925251,0.6276684322144039,-1.6130243143285128
70.3,0.6697798649603615,-0.7011533851744043,-0.6174694435147561,0.7424592945313121,-1.4897009650155013
70.4,0.5470566331805725,-0.7979570006800499,-0.5545773683954398,0.8258855630294364,-1.6154069116316805
70.5,0.4179573488737425,-0.8735444122138439,-0.3797644310356872,0.9176267306540472,-1.5470787648744988
70.6,0.27835473532963617,-0.9300336701028985,-0.21680104299279906,0.9403723490796023,-1.5545861498899427
70.7,0.12251285301879844,-0.9616321690050003,-0.10455810087081324,0.9772531621339672,-1.6409187877691522
70.8,-0.02368104980880037,-0.9687422004990217,0.0918867611492597,1.012830226263499,-1.511585892593601
70.9,-0.17787050301282947,-0.9551754111096274,0.19298663994237963,0.9669758030144482,-1.5966856273902152
71.0,-0.32702886025599487,-0.9132244516185961,0.3640771310966865,0.8832275009497932,-1.5976679536976945
71.1,-0.4609501874655763,-0.8528692114577283,0.5067296714361579,0.833892996822249,-1.5162140760981657
71.2,-0.5896858878879154,-0.769725463244944,0.602881302306822,0.7508382972404104,-1.582280377472074
71.3,-0.7035495711417525,-0.6666915012155951,0.763086950192887,0.6923505180802121,-1.5856555851314624
71.4,-0.7965984720673338,-0.5484153432239713,0.867278421188766,0.5152194113199244,-1.5557597635993403
71.5,-0.8752813670189283,-0.4187489094386233,0.8476465802564218,0.38327857337304105,-1.5669763288628502
71.6,-0.9299757761971416,-0.2748058473691667,0.9422171914995805,0.2530842293524752,-1.5891078590247076
71.7,-0.9580211174592791,-0.1254406960041547,1.017289628579485,0.11089328869724036,-1.57124671947237
71.8,-0.9679825683047437,0.019653304570231123,0.9617631337283503,-0.1148246536352725,-1.5049719075361168
71.9,-0.9538266668776656,0.16920517508957883,1.0203378228103228,-0.1915849757842033,-1.5526908468908118
72.0,-0.9186973852052434,0.30682413492504707,1.0406403000156916,-0.4259972233155031,-1.4676041205675716
72.1,-0.8682949079961377,0.4380115679559219,0.9976556644111054,-0.6825780817169307,-1.448713798147665
72.2,-0.7965781642738308,0.5609555569169367,0.9665994587512595,-0.8600988660674611,-1.4634211966884436
72.3,-0.7150916329063983,0.6651717111464112,0.8984387355025385,-0.9981101264449926,-1.3570339250051688
72.4,-0.6210009752705202,0.7530265425463208,0.7419710362751607,-1.2239392879055973,-1.3194366716157901
72.5,-0.5209277182504147,0.8262321685720617,0.6323510011319726,-1.3836661382872935,-1.270711968033993
72.6,-0.4133089635383231,0.8840065837002962,0.4058468142163194,-1.479782715049655,-1.251899362961808
72.7,-0.30340967216454773,0.9285405086327914,0.27739071938409166,-1.5539983363627607,-1.2152184473687555
72.8,-0.19818652530137626,0.9588921234450899,0.08582355504019945,-1.5354725836009,-1.1200970621777628
72.9,-0.08581702484923903,0.9721798837022275,-0.08541831365886288,-1.593360548607278,-1.1576843617938692
73.0,0.02051234229028509,0.9776653902848003,-0.1961363229958364,-1.5757461806387398,-1.0902243931531785
73.1,0.11149573901789217,0.9725105502111249,-0.4497376694266767,-1.5067566445358866,-0.9317108140374586
73.2,0.21197324048186206,0.9519161013829132,-0.6078640616338278,-1.4994985576515667,-1.0495675529094939
73.3,0.3066034586723328,0.930835951318149,-0.6824791917796296,-1.4398030118568412,-0.9908720994870635
73.4,0.39001763045677756,0.9020389647305188,-0.8454190144393816,-1.3681514396490306,-0.89906435710148
73.5,0.465999655551208,0.8650678307260645,-0.9981634029587947,-1.3244918929107583,-0.8601576833325453
73.6,0.5372606539707728,0.8180579394487866,-1.1617933384585717,-1.2626455851791272,-0.8699158645693927
73.7,0.6013189114290416,0.7721683606661403,-1.2549930621634318,-1.143186462791275,-0.8053614598946979
73.8,0.6597406061675036,0.7236483796284756,-1.418617685290267,-1.0643203683888562,-0.7759160360384243
73.9,0.7124418185825739,0.6711531486310491,-1.486726421253854,-1.0123083734621414,-0.7599644479051904
74.0,0.7595673880252476,0.6208297002068704,-1.6781310398661144,-0.9029090946773142,-0.7033652365932141
74.1,0.8005958008256376,0.5719228116764472,-1.6368316848437707,-0.8346515709970442,-0.6492262766437307
74.2,0.8340178719897926,0.5248696302043749,-1.7563412676238057,-0.7118371947263971,-0.5860174950788632
74.3,0.8634350542326962,0.4729565788325854,-1.7940818115242918,-0.6527096392175409,-0.6058147257554225
74.4,0.887238516405931,0.42827971308332974,-1.8802744720959759,-0.5513289267252007,-0.5140213555885254
74.5,0.9111679660837773,0.38732655197024607,-1.9073230915831814,-0.4180622135027764,-0.4777575398765066
74.6,0.9238425032904571,0.34410095544227637,-1.9538468346344424,-0.3597704774447804,-0.4539695156393009
74.7,0.9377925293826012,0.3110150091357832,-1.9419155385160036,-0.28202682243123434,-0.36317155475067864
74.8,0.9480391947645214,0.2751493679588813,-1.9952889380149221,-0.20505176674580716,-0.3776153936278348
74.9,0.9577142983567559,0.24018702167371386,-1.9544082150671331,-0.20344601092048842,-0.3674564589384488
75.0,0.9645179857826924,0.2145610734015177,-2.059553235757458,-0.07162137098245536,-0.2683388161577227
75.1,0.96872958689483,0.18972146507101295,-2.0402783095789996,0.09549041803741876,-0.25492183231499155
75.2,0.9704657864412682,0.16937370194492102,-2.097979086713398,0.053169111220940035,-0.20609905078210033
75.3,0.9773796347912407,0.1499000029829311,-2.124743395558786,0.04958264002320778,-0.20604465119419046
75.4,0.9794437456766538,0.1313170447310178,-2.2164058786122736,0.06435208732714326,-0.18905147146980994
75.5,0.977629889473913,0.12510302699822723,-2.1790361865576955,0.1762585126030387,-0.060043640781088925
75.6,0.9850909616030294,0.12666316334094357,-2.1664004753655783,0.21520686980475845,0.006045897955999635
75.7,0.9841603567535167,0.11171262266571885,-2.2468738063362217,0.1451622456036501,-0.14851708304369993
75.8,0.9830535221381702,0.11960520229272797,-2.21600613897471,0.20089940051935118,0.08045156429027145
75.9,0.9802450200428559,0.12106405092857359,-2.240801279236584,0.15714437882289833,0.0180964309759446
76.0,0.9787808396805369,0.11748433215523474,-2.133016320525146,0.1914878686417547,-0.0342183197879109
76.1,0.9827093305189877,0.12507127968881537,-2.122375205401097,0.123016217458366,0.07131532130777885
76.2,0.9783280267025478,0.12421384084162257,-2.0516639235331215,0.06464980914041696,-0.0030159023080500447
76.3,0.9792561379578609,0.12743253289170736,-1.94832307876923,0.15705532132654387,0.0311506216204549
76.4,0.9766321202653686,0.1250045381822743,-1.9518542565198482,0.10366405457916916,-0.021014449644667366
76.5,0.9727416034812197,0.12542446838110977,-1.9510146560719166,0.0571152811155321,0.009282999159481164
76.6,0.9799450595580285,0.1286202483989916,-1.8969610410429447,0.053203473499455645,0.022748641547778448
76.7,0.9772888471540697,0.1286962155589066,-1.9002177509038574,0.09962412560723799,0.004270870909621749
76.8,0.9736954044718267,0.12850042103611536,-1.9225068879918519,0.09820633081402963,0.002800426537064027
76.9,0.979257976974845,0.1296524620960467,-1.9115375947034678,0.10678269379228778,0.0041946113012159
77.0,0.9737226354010173,0.12743906465696087,-2.0102023550131403,0.08346208994523674,-0.014945803587878004
77.1,0.9751894861008515,0.12854771263410708,-2.042947070664777,0.08757323237498704,0.00924048781143938
77.2,0.9785267700169126,0.12794019268576745,-2.0063668105218486,0.13446678076433816,-0.010522836143707082
77.3,0.9738573147018406,0.12563287294752484,-2.0172882916520423,0.13045225293120766,-0.01713445850647588
77.4,0.977241043315213,0.12482132504047572,-2.008978892408492,0.1290851044476654,-0.012564297950703462
77.5,0.9786190782899323,0.1247350555985951,-2.076291738538574,0.09218857748778597,-0.0026372042388089767
77.6,0.9754660523923127,0.12397224777434451,-2.02999672358395,0.08893394664964416,-0.0036410175042789206
77.7,0.9790574100799718,0.12601322351272076,-1.9913285954028193,0.11107140833034435,0.015923943454723144
77.8,0.9784581634590874,0.1271615655190938,-2.000416377892038,0.13981158372634173,0.012318444882666313
77.9,0.9759135368828626,0.12431988618527201,-1.9845719741635848,0.09460200573388511,-0.025310417463018098
78.0,0.9794938775091353,0.12632301458231754,-2.0409793772974623,0.09571654840544075,0.01553892915104882
78.1,0.9749088227589722,0.12651290619162192,-2.044084919588207,0.09933645401985125,0.007881310756090443
78.2,0.9809809216130079,0.12756095093638037,-1.9135001462106898,0.11826551254985407,0.002607176042062065
78.3,0.9794407168237715,0.12720553307497812,-2.0001715454099833,0.06841912699566222,-0.0015576464645761234
78.4,0.9732088121034357,0.12725699235411608,-2.005244979348207,0.11312552105689766,0.008697588060826433
78.5,0.9801964519916708,0.126871753079301,-1.9788456232137173,0.12686195995040395,-0.013031317918148488
78.6,0.9750199301861795,0.12454995743496222,-1.9776034752252134,0.06356937402609775,-0.016665346165112283
78.7,0.9761588246059403,0.1274093011132803,-1.9937846252940212,0.09759550513445892,0.027345424557339015
78.8,0.9811745178080675,0.12866180334476246,-2.0203503517943626,0.07740345710036622,0.005990660261190328
78.9,0.976319439131994,0.1274588859581539,-1.987111324910138,0.12280514781223306,-0.005702417095747592
79.0,0.9784587567832062,0.1297526930019609,-1.9766667142281211,0.1511949980404631,0.020238291520868756
79.1,0.9772844881744933,0.12400443710051162,-2.0104609108620437,0.08796168862308706,-0.05627771834241457
79.2,0.9759921573192057,0.12471694741316924,-2.0751817984080585,0.07188329145844496,0.008837211425714031
79.3,0.9805836542820678,0.12881014013862058,-2.039765794607866,0.10537684836939676,0.03516851934215026
79.4,0.9776567520183792,0.12268464145479396,-1.9510533720897452,0.14380274188745112,-0.05776929662616226
79.5,0.9804081442696126,0.12684117102078063,-2.0002095550035865,0.14200287362052144,0.03825300026342404
79.6,0.9788958591419847,0.12277169450639563,-2.0571768904090595,0.07885068921527871,-0.03894132810145834
79.7,0.9836001019520193,0.12561123052496692,-2.0092295390150072,0.07212721897968344,0.02250986887922579
79.8,0.9832308104349203,0.12884009297825394,-2.0109035825385058,0.0610845682345329,0.03277045518366606
79.9,0.980287543365711,0.13037189793109527,-1.9499836209642805,0.14443903408697423,0.019225349639455658
