within_threshold,final_distance,convergence,perturbation,retcode
false,2.691102784243241,false,"[-0.49600432696161156, -0.2770220920014339]",Success
false,2.7069412929764463,false,"[-0.5047788092245599, -0.2819227053642273]",Success
false,2.7227766140116527,false,"[-0.5135532914875084, -0.28682331872702077]",Success
false,2.7383546971053976,false,"[-0.5223277737504568, -0.2917239320898143]",Success
false,2.75380091868333,false,"[-0.5311022560134052, -0.2966245454526077]",Success
false,2.7691207305319185,false,"[-0.5398767382763536, -0.30152515881540115]",Success
false,2.7841489841571234,false,"[-0.5486512205393019, -0.30642577217819456]",Success
false,2.798690093257141,false,"[-0.5574257028022505, -0.311326385540988]",Success
false,2.8132427114188885,false,"[-0.5662001850651989, -0.31622699890378153]",Success
false,2.82753252915205,false,"[-0.5749746673281472, -0.32112761226657494]",Success
false,2.8416934241848018,false,"[-0.5837491495910957, -0.3260282256293684]",Success
false,2.8554872134835207,false,"[-0.5925236318540441, -0.33092883899216186]",Success
false,2.869012352193967,false,"[-0.6012981141169925, -0.33582945235495526]",Success
false,2.8822319955238647,false,"[-0.6100725963799409, -0.3407300657177488]",Success
false,2.895278642050579,false,"[-0.6188470786428892, -0.3456306790805422]",Success
false,2.9080559980539378,false,"[-0.6276215609058378, -0.35053129244333564]",Success
false,2.920765471158098,false,"[-0.6363960431687862, -0.3554319058061291]",Success
false,2.9327677134332886,false,"[-0.6451705254317345, -0.3603325191689225]",Success
false,2.944891250463759,false,"[-0.653945007694683, -0.365233132531716]",Success
false,2.956570390665243,false,"[-0.6627194899576313, -0.3701337458945094]",Success
false,2.9679635113788616,false,"[-0.6714939722205798, -0.3750343592573029]",Success
false,2.9790789987419237,false,"[-0.6802684544835282, -0.37993497262009635]",Success
false,2.989828640710827,false,"[-0.6890429367464765, -0.3848355859828898]",Success
false,3.0003136490335485,false,"[-0.6978174190094251, -0.38973619934568327]",Success
false,3.010342317103055,false,"[-0.7065919012723734, -0.39463681270847667]",Success
false,3.020218218210017,false,"[-0.7153663835353218, -0.39953742607127013]",Success
false,3.029786171138069,false,"[-0.7241408657982703, -0.4044380394340636]",Success
false,3.0390438939344704,false,"[-0.7329153480612186, -0.40933865279685705]",Success
false,3.0479893473864754,false,"[-0.7416898303241671, -0.4142392661596505]",Success
false,3.0566208581569816,false,"[-0.7504643125871154, -0.4191398795224439]",Success
false,3.0649373718168045,false,"[-0.7592387948500638, -0.4240404928852374]",Success
false,3.0729368695875228,false,"[-0.7680132771130124, -0.42894110624803083]",Success
false,3.0805901247458474,false,"[-0.7767877593759607, -0.4338417196108243]",Success
false,3.087982458718665,false,"[-0.7855622416389091, -0.43874233297361775]",Success
false,3.0950014548292937,false,"[-0.7943367239018576, -0.4436429463364112]",Success
false,3.1017348450101063,false,"[-0.8031112061648059, -0.4485435596992046]",Success
false,3.10815876293767,false,"[-0.8118856884277544, -0.4534441730619981]",Success
false,3.114387627357729,false,"[-0.8206601706907027, -0.45834478642479154]",Success
false,3.1201274572869644,false,"[-0.8294346529536512, -0.463245399787585]",Success
false,3.1255712076715985,false,"[-0.8382091352165997, -0.46814601315037846]",Success
false,3.130655653859029,false,"[-0.846983617479548, -0.47304662651317186]",Success
false,3.135421051294888,false,"[-0.8557580997424964, -0.4779472398759653]",Success
false,3.139927476269976,false,"[-0.8645325820054448, -0.4828478532387588]",Success
false,3.144158232468326,false,"[-0.8733070642683932, -0.48774846660155224]",Success
false,3.147970936842574,false,"[-0.8820815465313417, -0.4926490799643457]",Success
false,3.1515245244589396,false,"[-0.8908560287942902, -0.49754969332713916]",Success
false,3.154757643277823,false,"[-0.8996305110572383, -0.5024503066899325]",Success
false,3.1577256759805454,false,"[-0.9084049933201869, -0.507350920052726]",Success
false,3.160311858289891,false,"[-0.9171794755831353, -0.5122515334155194]",Success
false,3.1626490859905676,false,"[-0.9259539578460837, -0.5171521467783129]",Success
false,3.1646925026513824,false,"[-0.9347284401090322, -0.5220527601411065]",Success
false,3.1664349377459144,false,"[-0.9435029223719804, -0.5269533735038998]",Success
false,3.167862994781724,false,"[-0.9522774046349289, -0.5318539868666933]",Success
false,3.1690130590483627,false,"[-0.9610518868978773, -0.5367546002294867]",Success
false,3.1698742072653414,false,"[-0.9698263691608258, -0.5416552135922802]",Success
false,3.1704510048514893,false,"[-0.9786008514237743, -0.5465558269550737]",Success
false,3.17074233037638,false,"[-0.9873753336867225, -0.551456440317867]",Success
false,3.1707503806907624,false,"[-0.996149815949671, -0.5563570536806605]",Success
false,3.1704885714397903,false,"[-1.0049242982126194, -0.5612576670434539]",Success
false,3.169949894927875,false,"[-1.013698780475568, -0.5661582804062474]",Success
false,3.169138445949411,false,"[-1.0224732627385162, -0.571058893769041]",Success
false,3.1680674709526633,false,"[-1.0312477450014645, -0.5759595071318343]",Success
false,3.1667294850307255,false,"[-1.040022227264413, -0.5808601204946278]",Success
false,3.165184615104118,false,"[-1.0487967095273614, -0.5857607338574212]",Success
false,3.163344989185352,false,"[-1.05757119179031, -0.5906613472202147]",Success
false,3.161262667124501,false,"[-1.0663456740532584, -0.5955619605830081]",Success
false,3.1589421416511345,false,"[-1.0751201563162067, -0.6004625739458015]",Success
false,3.1563829854927197,false,"[-1.083894638579155, -0.605363187308595]",Success
false,3.153591435601831,false,"[-1.0926691208421035, -0.6102638006713884]",Success
false,3.150654493357699,false,"[-1.101443603105052, -0.6151644140341819]",Success
false,3.1474201758049576,false,"[-1.1102180853680004, -0.6200650273969754]",Success
false,3.1439623680344035,false,"[-1.118992567630949, -0.6249656407597689]",Success
false,3.140280842929921,false,"[-1.1277670498938972, -0.6298662541225623]",Success
false,3.1363689471997693,false,"[-1.1365415321568455, -0.6347668674853557]",Success
false,3.1323324132805563,false,"[-1.145316014419794, -0.6396674808481492]",Success
false,3.128038847469915,false,"[-1.1540904966827426, -0.6445680942109426]",Success
false,3.123521691578589,false,"[-1.1628649789456909, -0.6494687075737361]",Success
false,3.118865602563834,false,"[-1.1716394612086392, -0.6543693209365294]",Success
false,3.1138446126186277,false,"[-1.1804139434715877, -0.6592699342993229]",Success
false,3.1088168659815403,false,"[-1.189188425734536, -0.6641705476621164]",Success
false,3.103706326387258,false,"[-1.1979629079974845, -0.6690711610249099]",Success
false,3.09828132100508,false,"[-1.206737390260433, -0.6739717743877034]",Success
false,3.0927309087527153,false,"[-1.2155118725233813, -0.6788723877504967]",Success
false,3.086894168453968,false,"[-1.2242863547863296, -0.6837730011132902]",Success
false,3.0809730162892417,false,"[-1.2330608370492782, -0.6886736144760837]",Success
false,3.0749560930700475,false,"[-1.2418353193122267, -0.6935742278388771]",Success
false,3.0688395766996295,false,"[-1.250609801575175, -0.6984748412016706]",Success
false,3.0624742304631294,false,"[-1.2593842838381233, -0.7033754545644639]",Success
false,3.055997083700272,false,"[-1.2681587661010718, -0.7082760679272574]",Success
false,3.0493845257702876,false,"[-1.2769332483640201, -0.7131766812900509]",Success
false,3.042640282749831,false,"[-1.2857077306269686, -0.7180772946528444]",Success
false,3.0357687500103916,false,"[-1.2944822128899172, -0.7229779080156379]",Success
false,3.028774273633947,false,"[-1.3032566951528652, -0.7278785213784312]",Success
false,3.0218752473251587,false,"[-1.3120311774158138, -0.7327791347412247]",Success
false,3.014637476999472,false,"[-1.3208056596787623, -0.7376797481040182]",Success
false,3.0072352667181375,false,"[-1.3295801419417106, -0.7425803614668116]",Success
false,2.999557138773264,false,"[-1.3383546242046591, -0.7474809748296051]",Success
