within_threshold,final_distance,convergence,perturbation,retcode
true,8.00415071890642e-8,true,"[-0.39912675741029857, -0.9355310959872888, -5.55555554546509]",Terminated
true,2.4194695383974325e-7,true,"[-0.39912675741029857, -0.9355310959872888, -5.3535353434448885]",Terminated
true,2.3769573759922815e-7,true,"[-0.39912675741029857, -0.9355310959872888, -5.151515141424686]",Terminated
true,8.611906970368112e-8,true,"[-0.39912675741029857, -0.9355310959872888, -4.9494949394044845]",Terminated
true,2.562144858663619e-7,true,"[-0.39912675741029857, -0.9355310959872888, -4.747474737384282]",Terminated
true,2.9964491527251855e-7,true,"[-0.39912675741029857, -0.9355310959872888, -4.5454545353640805]",Terminated
true,2.3355447384036743e-7,true,"[-0.39912675741029857, -0.9355310959872888, -4.343434333343878]",Terminated
true,1.4493318533119788e-7,true,"[-0.39912675741029857, -0.9355310959872888, -4.141414131323676]",Terminated
true,2.9475914738566353e-7,true,"[-0.39912675741029857, -0.9355310959872888, -3.939393929303474]",Terminated
false,2.5434011089774686,false,"[-0.39912675741029857, -0.9355310959872888, -3.737373727283272]",Success
false,2.4467155970452468,true,"[-0.39912675741029857, -0.9355310959872888, -3.53535352526307]",Success
true,2.9879501858949113e-7,true,"[-0.39912675741029857, -0.9355310959872888, -3.333333323242868]",Terminated
true,5.524409418194988e-7,true,"[-0.39912675741029857, -0.9355310959872888, -3.131313121222666]",Terminated
true,2.2440872271600416e-7,true,"[-0.39912675741029857, -0.9355310959872888, -2.929292919202464]",Terminated
true,1.3057247331961744e-7,true,"[-0.39912675741029857, -0.9355310959872888, -2.7272727171822617]",Terminated
true,1.4525136351698577e-7,true,"[-0.39912675741029857, -0.9355310959872888, -2.5252525151620597]",Terminated
true,5.550136293668576e-7,true,"[-0.39912675741029857, -0.9355310959872888, -2.3232323131418577]",Terminated
true,5.499683483893768e-7,true,"[-0.39912675741029857, -0.9355310959872888, -2.1212121111216558]",Terminated
true,1.782110734447894e-7,true,"[-0.39912675741029857, -0.9355310959872888, -1.9191919091014538]",Terminated
true,1.5591780493626015e-7,true,"[-0.39912675741029857, -0.9355310959872888, -1.7171717070812518]",Terminated
false,3.493163232121605,false,"[-0.39912675741029857, -0.9355310959872888, -1.5151515050610498]",Success
false,2.4216936227343635,false,"[-0.39912675741029857, -0.9355310959872888, -1.3131313030408478]",Success
false,2.4492667213135144,false,"[-0.39912675741029857, -0.9355310959872888, -1.1111111010206458]",Success
false,2.6289435122659346,true,"[-0.39912675741029857, -0.9355310959872888, -0.9090908990004437]",Success
false,2.954436215603004,true,"[-0.39912675741029857, -0.9355310959872888, -0.7070706969802417]",Success
false,3.066483540803534,true,"[-0.39912675741029857, -0.9355310959872888, -0.5050504949600397]",Success
false,3.407885791731887,false,"[-0.39912675741029857, -0.9355310959872888, -0.3030302929398377]",Success
false,2.4604941018009123,false,"[-0.39912675741029857, -0.9355310959872888, -0.10101009091963566]",Success
false,2.5030481904767092,false,"[-0.39912675741029857, -0.9355310959872888, 0.10101011110056636]",Success
false,2.206918019455283,false,"[-0.39912675741029857, -0.9355310959872888, 0.3030303131207684]",Success
false,2.275997516066494,true,"[-0.39912675741029857, -0.9355310959872888, 0.5050505151409704]",Success
false,2.714835413987585,false,"[-0.39912675741029857, -0.9355310959872888, 0.7070707171611724]",Success
false,2.4663420213675993,false,"[-0.39912675741029857, -0.9355310959872888, 0.9090909191813744]",Success
false,2.450598550919044,false,"[-0.39912675741029857, -0.9355310959872888, 1.1111111212015765]",Success
false,2.1937913447877317,false,"[-0.39912675741029857, -0.9355310959872888, 1.3131313232217785]",Success
false,2.916295817885562,true,"[-0.39912675741029857, -0.9355310959872888, 1.5151515252419805]",Success
false,2.3390087940642115,true,"[-0.39912675741029857, -0.9355310959872888, 1.7171717272621825]",Success
true,1.067081120438818e-7,true,"[-0.39912675741029857, -0.9355310959872888, 1.9191919292823845]",Terminated
false,2.2698071614426683,true,"[-0.39912675741029857, -0.9355310959872888, 2.1212121313025865]",Success
false,3.039950809716403,true,"[-0.39912675741029857, -0.9355310959872888, 2.3232323333227884]",Success
false,3.159987947900859,true,"[-0.39912675741029857, -0.9355310959872888, 2.5252525353429904]",Success
