within_threshold,final_distance,convergence,perturbation,retcode
true,6.847883991177632e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.333333328635104]",Success
true,6.953681356835013e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.4883720883250264]",Success
true,7.05188993149735e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.6434108480149487]",Success
true,7.144492735266736e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.7984496077048715]",Success
true,7.229643196255759e-5,true,"[0.9357662021542048, 0.13741104830509906, 3.953488367394794]",Success
true,7.309635211199224e-5,true,"[0.9357662021542048, 0.13741104830509906, 4.108527127084717]",Success
true,7.382642757359285e-5,true,"[0.9357662021542048, 0.13741104830509906, 4.263565886774638]",Success
true,7.449573645249084e-5,true,"[0.9357662021542048, 0.13741104830509906, 4.418604646464561]",Success
true,7.509914875817618e-5,true,"[0.9357662021542048, 0.13741104830509906, 4.573643406154484]",Success
true,7.564246935032677e-5,true,"[0.9357662021542048, 0.13741104830509906, 4.728682165844407]",Success
true,7.61371594641021e-5,true,"[0.9357662021542048, 0.13741104830509906, 4.883720925534329]",Success
true,7.6553015614921e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.038759685224251]",Success
true,7.692374855886741e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.193798444914174]",Success
true,7.723872576256006e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.348837204604096]",Success
true,7.749181606821174e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.503875964294019]",Success
true,7.768875300937377e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.6589147239839415]",Success
true,7.782280835821499e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.813953483673863]",Success
true,7.790016775727095e-5,true,"[0.9357662021542048, 0.13741104830509906, 5.968992243363786]",Success
true,7.7918740206113e-5,true,"[0.9357662021542048, 0.13741104830509906, 6.124031003053709]",Success
true,7.78868986179951e-5,true,"[0.9357662021542048, 0.13741104830509906, 6.279069762743631]",Success
true,7.779677630230145e-5,true,"[0.9357662021542048, 0.13741104830509906, 6.4341085224335535]",Success
true,7.76493062516383e-5,true,"[0.9357662021542048, 0.13741104830509906, 6.589147282123476]",Success
true,7.744787915508497e-5,true,"[0.9357662021542048, 0.13741104830509906, 6.744186041813399]",Success
true,7.720185509542094e-5,true,"[0.9357662021542048, 0.13741104830509906, 6.899224801503321]",Success
true,7.688431240894709e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.054263561193244]",Success
true,7.650832285811663e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.209302320883166]",Success
true,7.607957411662982e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.364341080573088]",Success
true,7.55949438292322e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.519379840263011]",Success
true,7.504873633853278e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.674418599952934]",Success
true,7.443808210347831e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.829457359642856]",Success
true,7.37792337907409e-5,true,"[0.9357662021542048, 0.13741104830509906, 7.984496119332778]",Success
true,7.304686911131402e-5,true,"[0.9357662021542048, 0.13741104830509906, 8.139534879022701]",Success
true,7.226977231556317e-5,true,"[0.9357662021542048, 0.13741104830509906, 8.294573638712624]",Success
true,7.142543105886212e-5,true,"[0.9357662021542048, 0.13741104830509906, 8.449612398402547]",Success
true,7.050177640334095e-5,true,"[0.9357662021542048, 0.13741104830509906, 8.604651158092468]",Success
true,6.954510268108594e-5,true,"[0.9357662021542048, 0.13741104830509906, 8.75968991778239]",Success
true,6.851241109275154e-5,true,"[0.9357662021542048, 0.13741104830509906, 8.914728677472313]",Success
true,6.740915736338865e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.069767437162236]",Success
true,6.624444035322338e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.224806196852159]",Success
true,6.501470372711004e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.379844956542081]",Success
true,6.371123393704958e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.534883716232002]",Success
true,6.235280714243263e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.689922475921925]",Success
true,6.0902080854148444e-5,true,"[0.9357662021542048, 0.13741104830509906, 9.844961235611848]",Success
