within_threshold,final_distance,convergence,perturbation,retcode
true,3.2067368275676954e-8,true,"[1.6630104679337505, 0.9288036692529621, -10.000000000042677]",Terminated
true,3.576999128953025e-8,true,"[1.6717849501966988, 0.9337042826157556, -10.000000000042677]",Terminated
true,1.2410627727374543e-9,true,"[1.6805594324596473, 0.938604895978549, -10.000000000042677]",Terminated
true,6.675836818056474e-10,true,"[1.6893339147225959, 0.9435055093413425, -10.000000000042677]",Terminated
true,3.1497051299700275e-8,true,"[1.6981083969855442, 0.9484061227041359, -10.000000000042677]",Terminated
true,3.588752245678235e-8,true,"[1.7068828792484925, 0.9533067360669294, -10.000000000042677]",Terminated
true,1.9421313343291038e-8,true,"[1.715657361511441, 0.9582073494297229, -10.000000000042677]",Terminated
true,2.8702299081153033e-8,true,"[1.7244318437743893, 0.9631079627925163, -10.000000000042677]",Terminated
true,5.524594209456515e-9,true,"[1.7332063260373378, 0.9680085761553098, -10.000000000042677]",Terminated
true,2.732507386580033e-9,true,"[1.7419808083002863, 0.9729091895181032, -10.000000000042677]",Terminated
true,1.9297875959037972e-8,true,"[1.7507552905632346, 0.9778098028808966, -10.000000000042677]",Terminated
true,1.42849321078313e-10,true,"[1.7595297728261832, 0.9827104162436902, -10.000000000042677]",Terminated
true,6.24029432989319e-9,true,"[1.7683042550891315, 0.9876110296064835, -10.000000000042677]",Terminated
true,1.9619757225968315e-8,true,"[0.022182284762397333, 0.012388970410587624, -9.899497487479863]",Terminated
true,6.220023926690069e-9,true,"[0.030956767025345746, 0.01728958377338107, -9.899497487479863]",Terminated
true,6.218707751643876e-10,true,"[0.039731249288294156, 0.022190197136174514, -9.899497487479863]",Terminated
true,1.841698728416681e-8,true,"[0.04850573155124257, 0.027090810498967964, -9.899497487479863]",Terminated
true,5.9071633077622106e-8,true,"[0.057280213814190975, 0.03199142386176141, -9.899497487479863]",Terminated
true,1.570355335128226e-9,true,"[0.06605469607713939, 0.036892037224554856, -9.899497487479863]",Terminated
true,1.8752559419039876e-8,true,"[0.0748291783400878, 0.0417926505873483, -9.899497487479863]",Terminated
true,1.0685403851309814e-9,true,"[0.08360366060303621, 0.04669326395014175, -9.899497487479863]",Terminated
true,1.8591346288047628e-8,true,"[0.09237814286598463, 0.051593877312935195, -9.899497487479863]",Terminated
true,3.024400116693767e-8,true,"[0.10115262512893304, 0.05649449067572865, -9.899497487479863]",Terminated
